tweet_id,safe_text,label,agreement
5C3M8ZXL,Being embarrassed by your autistic child because you are a terrible parent is no excuse to put the rest of us at risk VaccinateYourKids,1.0,1.0
2F98OFNG,Maybe I should NOT go to school for a health care profession bc if someone refused get their baby vaccinated I couldnt hold my tongue,1.0,1.0
EMHEQ4SO, Ohh and I cant duo with lower elo people anymore it ruins Mmr,0.0,1.0
TNF9623F,WI Gov Scott Walker signed into law a Castle Doctrine which creates immunity for one who killsinjures those breaking into their property,0.0,1.0
G23VWSBO,FACT Diarrheal diseases kill more children than AIDS malaria amp measles combined url ChooseToInvest ,-1.0,0.3333333333333333
X077VOZF,o maybe immunization maybe its autism o,0.0,0.6666666666666666
Z0LPA6HM, Obama urges parents to vaccinate children for measles url Get R Done,1.0,1.0
2Q4U4PDE,American Medical Association endorses ending nonmedical exemptions for vaccinations url,0.0,0.6666666666666666
XJASA1BQ, Picard is in better health Boschbergs vaccination caused Shingles will cause him fatigue,-1.0,0.6666666666666666
NNE8ICTR,It appears measles has gone viral,0.0,1.0
QBKW74U9,I had measles when I was prevax I still remember the misery years ago Vax is a godsend pls believe dont condemn a single child,1.0,1.0
WATOUKSL,Flooding Ya TimeLine MMR Studios url,0.0,1.0
NCNUT9O0,State confirms first case of measles this year Massachusetts health officials confirm the states first case of url,0.0,1.0
PUW8DFEJ, Why is the infant mortality rate so high in the most vaccinated States,-1.0,0.6666666666666666
P7KKTHJD,If the whole Panthers team doesnt get the measles then Bombay and the Mighty Ducks never make the playoffs or D or D conspiracy,0.0,0.6666666666666666
4X3VQ53B,If you are against vaccinations I hope you get measles,1.0,1.0
EEFJ2FBP,California Legislators Introduce Bill Abolishing Parents Immunization Exemptions url,0.0,0.6666666666666666
9KF8DVI3,Human Trials of an Ebola Vaccine Launch The National Institutes of Health and GlaxoSmithKline are launching the url,0.0,1.0
4RZWXWTM, Bill that would require more childhood vaccinations dies url url Too bad,1.0,0.6666666666666666
UNCOVMNM, Preschoolers Tested for Measles in Simi Valley url,0.0,1.0
OB9OWQHS,Another Study Finds No Link Between MMR Vaccine and Autism url,1.0,1.0
I48XR7B5,Vaccinate your kids url,1.0,1.0
9P44ZJN2,FamilyTime wit meanboy MeanBoyShit MMR SupaTeam LaFamilia url,0.0,1.0
3V7PSM0X,power control and greed harmed our future generation stopthemadness and bless vaccine injured CDCWhistlebower demand truth,-1.0,0.6666666666666666
C34T9V7R, I dont claim know all the answers I chose not vaccinate my children I am choice,0.0,0.6666666666666666
8ZGNOF6M,We have a tap change today MMR Brown Ale is back You tapped out GoodTimes Amber Lager last night Stop in for this delightful treat,0.0,1.0
XWBZAQL2,How do he compare vaccination to the Holocaust thats the craziest thing Eva Do this man even have kids TheDoctors,1.0,1.0
RPKMRI2G,io Read Roald Dahls HeartRending Endorsement Of Child Vaccination url,1.0,1.0
JEQRBJYR,Vaccine Ingredients and Manufacturer Information Vaccines url url via ,0.0,1.0
CKX52Y8G,My Life Your Entertainment YOTC MMR Exotics url,0.0,1.0
19RWOF6G, We found a watering hole hiking doghike mapmyrun mmr underarmour ruleyourself url,0.0,1.0
IWP4Z1CA,Disneyland measles outbreak spreads beyond California url,0.0,1.0
XIUHR4U1,Tarrant County Confirms Another Measles Case TARRANT COUNTY url Another measles case has url,0.0,1.0
AWTH5755,Someone got measles at Target in the spectrum Beware,0.0,1.0
HQF5RMR8, lol I tol them yestetday ur name is all u have n will get u farther than money lol MMR lol bout dey biz,0.0,1.0
51NNQKTB, On average people who complain live longer Releasing this tension increases immunity and boosts their health I AM IMMORTAL,0.0,1.0
FQO4H07U,Study of more than kids finds no link between MMR vaccine and autism url,0.0,1.0
D616Y9OO,Government Shutdown Stops CDC Flu Monitoring FORT WORTH CBS NEWS Routine warnings to get a flu vaccine url,0.0,0.6666666666666666
RAV70TZ3, Myths About The Flu Vaccine You Dont Need to Fear url,1.0,1.0
XDH771GR, thats nicemeasles can be overcome not in babies and pregnant women,0.0,1.0
93BAJRI3,Bachmann destroyed Perry yesterday but he can fight back saying HPV vaccine was for womens health issues that often get ignored,1.0,0.6666666666666666
UQKZHWKD, Losing son to measles tips mother into a cause url We have maids for everything,0.0,0.6666666666666666
A2RXUT0L,Baltimore has been lucky to avoid measles health commissioner says There hasnt been a confirmed measles case url,0.0,1.0
SFS1RIG6,url Mom whose child died after catching Chicken Pox advocates for vaccines,1.0,0.6666666666666666
BQMTVD1W,Just got two vaccinations this morning and I sill dont have autism Imagine that,1.0,1.0
GGTCNWKH,Indianas online immunization registry passes milestone An Indiana State Department of Health website that url,0.0,0.6666666666666666
FH9LSW08,On Fox News Americas Newsroom Study no evidence that measles vaccine can cause autism in children Science on TV Full link to follow,-1.0,0.3333333333333333
QA99BU7O, People at the Seattle show may have been exposed to measles url,0.0,1.0
MLHFXSMG,Im on the side the parents should decide on vaccinations for their kids The more power the government has the more totalitarian we become,0.0,0.6666666666666666
ALVLYD70, BOTH ARE DEADLY TO SOME KIDS Allergies are no joke and can be more deadly to a child than measles Vaccinate every,1.0,1.0
P9SWC8XS,Law and Order SVU S E the case with the measles aired in here it is and were living it,0.0,1.0
VD6RNESJ,Antivaccination movement at work RT Outbreak of measles in Ohio infected people adding to year high of US measles cases,1.0,0.6666666666666666
41N4VVH1,My baby just got his rabies vaccination Frenchie FrenchBulldog url,1.0,0.6666666666666666
Z37SP2Y5,New immunization requirements in Maryland Students here in Maryland will be heading back to school in the next url,0.0,1.0
XYV23DK8,Juss gott news that my stanky butt gott measles bless his heart,0.0,1.0
CFYNXMUA,AMNews New forms of vaccines offer promising results An even more recent type of vaccine uses a harmless virus url,0.0,0.6666666666666666
BY7TVJCS, vaccine shots for Africa So scared Ahhh Piedmont Hospital url,-1.0,0.3333333333333333
T1PYV9X8,Germany is battling a measles outbreak that is times worse than the one in the US url,0.0,0.6666666666666666
88PM12GK, I added him and everything He said its the me mmr,0.0,1.0
SM5DQB97, she look like she got the measles or some shit,0.0,1.0
Z3P15498,If you ever want me to have your babies you better be more than willing to have that child vaccinated VaccinateYourKids,1.0,1.0
SI61ZDKP,A Look at the Most Important Immunizations for Children url,1.0,0.6666666666666666
QN0AKKUZ, After putting mms of kids at risk for disease backpedals url vaccines PublicHealth,1.0,0.6666666666666666
JZ5YFZUE, supports traditional states rights for mandatory vaccinations of kids for last years url,1.0,1.0
LSNRAQ2U,Free immunizations today at Childrens Museum of Houston The Childrens Museum of Houston has teamed up with the url,1.0,1.0
UEP0Y8XF,LATEST Measles test negative for one of two in isolation Portage County health officials say the test result for url,0.0,1.0
ZG9EY9G8,Theyre heeeere DC confirms a case of measles,0.0,0.6666666666666666
9WWVDOSS,Cases of measles rises to in Cook County An adult living in north suburban Cook County has tested positive for url,0.0,1.0
KNROIRA9, children need to be vaccinated Hello Thats why were seeing all these childhood diseases coming back,1.0,1.0
HNK5MLG9,So autism is comin from doctors vaccines Im not surprised at all,-1.0,1.0
E7G05GZ4, Id like to see a x vaccination compliance poster on display at schoolschildcare,1.0,0.6666666666666666
JMQXWQUI,Some are allergic to the truth Wish there was a vaccine for such disease ignorance,0.0,0.6666666666666666
UNA1MNLV, measles woooo,0.0,1.0
5HDS7853,Wash has highest rate of kids vaccine exemptions Seattle Times url,0.0,1.0
M1FJ55XV, Shes the babykilling bitch who led the antivaccination movement based on a study that fraudulently linked vaccines to autism,1.0,1.0
VAF1A5OO,Beer amp Beer Accessories madhatterdc mmr mikejudge hankhill kingofthehill bobby boomhauer bill url,0.0,1.0
RW544G74, Im just not tied to vaccinations being the causation to autism Other problems Im open to that,0.0,0.6666666666666666
125JSL43,While I think everyone should vaccinate the measles hysteria is quickly approaching Ebola level stupidity,1.0,1.0
WLVH34BD,Must watch Vaccines dont cause autism plus the study behind the vaccineautism panic is an authenticated fraud url,1.0,1.0
9DP9O3XD, lol no ur not Im pretty sure it was mmr and varicella dose are the vaccines that have that reaction but its normal,1.0,0.6666666666666666
O3JI640M,Cant vaccinate stupid RT Ive never heard of these diseases Im supposed to be vaccinated against Thank the vaccine,1.0,0.6666666666666666
NY8QAL9T, HIV Vaccine Safe Enough To Pass Phase Human Trials url Dam getting somewhere,1.0,0.6666666666666666
TNKJ98RG,Vaccines for India Department of Public Health url,1.0,0.6666666666666666
RZFJG4FF,Ive got it The Breaking Dead Walter White is a walkerbut a super walker that can talk and stuffAnd he has a vaccine to save survivors,0.0,1.0
50EBFN10,Spent the day at Disneyland with the family Saw a kid lose his lunch on the teacups On the plus side no one has the measles winning,0.0,0.6666666666666666
ZYN678V4,Jersey Girls Was A Zoo GwininTeam We The Best MMR DJ Siroc DJ Nasty DJ Kash Jersey Girls Go Go url,0.0,1.0
R0BQD0BE,Going to school with people means lots of flu spreading around this season vaccinatedontprocrastinate UT,0.0,0.6666666666666666
UI3ITRYW,Measles outbreak reported in south King Pierce counties SEATTLE Public health officials are investigating url,0.0,1.0
C01K4JMS,Yay RT On average people who complain live longer Releasing this tension increases immunity and boosts their health,0.0,1.0
PG41G8V5, California health officials say there are confirmed measles cases in the state url thats fantastic,0.0,0.6666666666666666
H29JOFSF,this antivaccination thing is ridiculous considering its scientifically proven vaccinations have no correlation to autism,1.0,1.0
JJLQCQ0V,Officials Measles tally doubled in the past month Measles cases are accelerating and in the last five months url,0.0,0.6666666666666666
M0Q5SSXZ, vaccine truth url,-1.0,0.3333333333333333
QFOXEK2U, whats MMR,0.0,1.0
8D7A0V1L, All diseases that are scarce due vaccinations can and will come back with a vengeance if vaccines R not utilized HIB vaccine,1.0,1.0
XEGER09Q, how bad is the measles anyway really,0.0,1.0
EKDYW0FQ,Well this explains it All the morons posting on Facebook about measles and ebola url,0.0,1.0
KXZ0YEVI, those that are concerned that vaccinations cause autism apparently dont care that polio causes death VACCINATEYOURKIDS,1.0,1.0
58TIG6CT,Ohio measles outbreak largest in USA url via ,0.0,0.6666666666666666
4MODABFN,People who think vaccines lead to autism are a special kind of stupid,1.0,1.0
FQK01QVI,Parents trying to reverse kids autism by flushing out vaccines with bogus miracle bleach enemas url Bat Sht Crazy,1.0,0.6666666666666666
XISOC4AI,FOD Release Party MMR TheCampaign rydethawave Mixtape Release as well BlackampGold url,0.0,1.0
DJ84Q5IO, People who complain live longer Releasing tension increases immunity and improves overall health My Mom,0.0,1.0
9ZR6N5WM, was your friend in bronze duoing with a diamond player Im pretty sure a bronzes MMR isnt diamond leveled,0.0,1.0
HF9F9PZY,Measles free So far amandita fireballministry Disneyland url,0.0,1.0
BWQLOXIR, the measles is in Disney Land Luckily Im at Disney World lol But Disney is a Petri dish ,0.0,1.0
C7AJAJ0S,Status update LC still does not have measles,0.0,1.0
ANNNG59T,There are now confirmed cases of the highly contagious virus url VaccinesWork vaccinate Measles,0.0,0.6666666666666666
RLXN52O5, Thats all I can pay attention to lmao but thank God we know vaccines dont cause autism ,1.0,1.0
2LRU8AHC,url Florida Congressman Bill Posey to investigate CDCwhistleblower study that was falsified Vaccines do cause Autism,0.0,0.6666666666666666
CWRXX0H6,Groups want stricter vaccination rules A group of health organizations wants to make it harder for parents of url,0.0,1.0
H4VAFQH4, measles is more contagious then ebola and the public is freeked out over ebola but wont vaccinate their kids from measled,1.0,0.6666666666666666
X81ZZNQF,Its and kids are getting measles because idiot parents think theyre smarter than doctors and wont vaccinate their kids ,1.0,0.6666666666666666
X2HCP5BY,Cat vomit toddler tantrums Kindergarten party with kids patching up scrapes amp writing about measles amp religion thisday,0.0,1.0
N0TZNXR9,Ebola is now in Ohio and CDC says the vaccine doesnt work for black ppl,0.0,1.0
OAE75432, hours later miles peterpanchod lookbackatit dreamingofdatbooty measles Disneyland url,0.0,1.0
8MFVN3UC, was actually faster but dropped phone a few times and hiccups w mmr app miunder min no record good pace,0.0,0.6666666666666666
KIE2P71Z,SO Did we cure cancer Inquiring minds want to know url measles mayoclinic,0.0,1.0
XQOQ1HYU, Still no correlation between MMR vaccine amp autism url,1.0,1.0
9S6QLKVL,If your kid is vaccinated why do you care Dont they work so well,-1.0,1.0
UYK1KJD6, recall the X Files ep where they amplified the smallpox vaccine conspiracy meme ,0.0,0.6666666666666666
VFF10J6B,url There is no such thing as a safe vaccine and there will never be,-1.0,1.0
1Y0WOMK1,AntiVaxxers should not exist sorrynotsorry measles,1.0,1.0
O5ZZJQ7K,Flu shot Immunity upgraded Pattie Groves Health Center url,1.0,0.6666666666666666
1EX82GGW,MT Vaccine for Prevention of Mild and ModeratetoSevere Influenza in Children NEJM url faint praise,1.0,0.6666666666666666
IXI2LWYH, measles are bad Mumps are bad Rubella is bad Why not vaccinate SMH,1.0,1.0
0JGB7LZN, weight training boost immunity especially diseases from across the boarder weightloss fitness Respect url,0.0,1.0
ZQ30Q1VN,Measles warning issued in Texas after th case this year The Texas Department of Health is issuing a measles url,0.0,1.0
ST3A265H,Interesting trends in child immunization in Oklahoma from covering the meeting,0.0,1.0
GRBC47JS,Thank god I got my MMR BECAUSE IT WAS THE LAW BACK THEN th St Mission BART Station in San Francisco CA url,1.0,1.0
6NDGZHTV,Why dont dogs ever get like strep throat or the measles,0.0,1.0
QR4EJKHO,Disneyland measles cases hit identical to Philippines virus There are now measles cases confirmed in url,0.0,1.0
Q4FT1GMN,Sigh MT True story I want Ebola vaccine for my childThere isnt one but we have flushotDont believe in that,1.0,0.6666666666666666
TGZSDFGI, ppl are dumb Often the same ppl who dont vaccinate their kids,1.0,1.0
WPVWSDM7, many follow like sheep Measles sad yes But thousands suffering statins AEs All quiet,0.0,0.6666666666666666
BXL06UTF,If you dont believe in vaccinating your children I dont believe you should be allowed to have any AntiVaxxer,1.0,0.6666666666666666
XQMYUJL3,New Choices For Seasonal Flu Vaccines WebMD Health NewsBy Brenda Goodman MAReviewed by Michael W Smith url,0.0,1.0
P3ZLTBCP,SB Update In child protective services further providing for definitions for immunity from liability for url,0.0,0.6666666666666666
K34Z65M3,The Magic School Bus told kids to get their shots in the third episode Love that show and please vaccinate your kids srsly plzzzz,1.0,1.0
XZ2XCORX,studioflow maryland nevernotworking MMR BBoyEnt TeamFreePour HumbleBeginnings Lanham url,0.0,1.0
YL3R1YUT,Just saw a Periscope of a medical student AMA One of the questions was about vaccinations amp autism Maybe the to response will help,1.0,0.6666666666666666
H5TERFQJ,OH I wonder how many of these kids are vaccinated,1.0,0.6666666666666666
RZT64QZO, your MMR just went from to ,0.0,1.0
9YLJNCE8,Vaccine exemption bill temporarily stalls in California Senate Education Committee SACRAMENTO Facing a barrage url,0.0,1.0
GD2ZNTXW,MS has a tremendous homeschool population are those kids vaccinatedvaccinedebate,0.0,1.0
F8LDAS44, Ebola isnt scary Kids who arent vaccinated are lol I mean you can ask the Aztecs what happens if youre immunocompromised,1.0,0.6666666666666666
JCA3LEFI, RT My mom supports Rand Paul and now I have measles CantStandRand UniteBlue url,0.0,0.6666666666666666
04OORY99,url College student with measles boarded Amtrak train at Penn Station,0.0,1.0
RGWFY5NF,JEBush Mitt had a hard time dropping out Now hes going to Disneyland for the Micky Measles festival Im doing a Bushfamily snicker,0.0,1.0
NHMOB4VR,H NEW Extends sovereign immunity to employees or agents of health care provider acting within scope of duti url,0.0,1.0
EMYYS0N5, Theyd also rather reduce herd immunity and have others children die than risk their own child being autistic dolts,1.0,1.0
Z4N6OHCR, SARS is out Ebola is over Measles was a flop and swine flu was confusing Lets go back to Bird Flu,0.0,1.0
XKGG2MNP, or start a new form of hilarious measles,0.0,1.0
Q4X9OTRM,CDC HPV Vaccine for Human Papillomavirus PreteenTeenAdolescent Vaccines url,0.0,0.6666666666666666
ZZCAE6I7, measles,0.0,1.0
EZK9BTUZ,Vaccines contain formaldehyde ethylene glycol antifreeze phenol disinfectant pesticide and aluminum facts,0.0,0.6666666666666666
ADN6E140,Not vaccinating your kids ltlt FollowTheFacts ,-1.0,0.6666666666666666
4GHZ1DJI,SF NEW A bill for an act requiring immunization against meningococcal disease for certain students Forme url,0.0,1.0
YP7MVWWR,Fantino Canada support equals million children annually can receive the polio vaccine EndPolio ,1.0,1.0
CU64R8N7,Waiting for the Benadryl to kick in Poor baby had an allergic reaction to a vaccine dakotafb url,-1.0,0.3333333333333333
LWJRH330,Getting my vaccinations and health check for Korea Campus Health Services url,1.0,1.0
C3KL0CZI,Oh shit measles outbreak on both coasts ,0.0,1.0
IV9N8IDD, Seattle Kings Of Leon fans may have been exposed to measles url ,0.0,1.0
IW9HM6JN,I still cant believe its and theres a fucking measles out break jesus christ,0.0,0.6666666666666666
CX678W54,US on track for most measles cases in a decade USATODAYcom url,0.0,1.0
ZJP9OLXH,Damn you antivaxxers RT BREAKING Five babies at suburban Chicago daycare center diagnosed with measles Chicago Tribune,1.0,0.6666666666666666
DBFVYMVF,Worst tweet How do vaccines protect babies Discover the answers on vaccinesNOVA on on PBS url,1.0,0.6666666666666666
HZ1KH1DK,Three Babies Cured Of HIV After Being Given Vaccine After Birth via url,0.0,0.6666666666666666
S1F3RN68, Only of kids at one Googleaffiliated daycare are properly vaccinated url Insane,0.0,0.6666666666666666
5W4GZTQV,Hey kids andor rd world families come get vaccinated theyre great and look like this,1.0,0.6666666666666666
XZ1ZSLHO,Measle vaccinations should be mandatoryronationcdc,1.0,0.6666666666666666
QCLJQKSO,Click on this link to donate to our Measles Initiative All proceeds go directly to the American Red Cross url,0.0,0.6666666666666666
OEHEIQE3,Measles Alert Boston MetroWest why the focus on Framingham TraderJoes ,0.0,0.6666666666666666
DV70CBUJ,Its a free country If you choose to vaccinate your child or not is your business and not anyone elses,0.0,0.6666666666666666
W64OZSE4,My pick for Survivor winner is killing it at this immunity challenge I hope he gets it ,0.0,0.6666666666666666
FN42BEBD,In old days men married women before children arrived SS benefits tax benefits amp legal benefits Hernandezs girl friend has no immunity,0.0,1.0
6N04RPZ7,LGLUTAMINE mg a day and MegaRed Krill oil a must for immunity and brain function of our immune system resides in the GUT,0.0,0.6666666666666666
LQOXR0WT,MT Measles has affected some states more than others And rules for vaccinating vary url url,0.0,0.6666666666666666
BX9DXKD5,Andrew Wakefield looks like a young Doc Martin pbs FRONTLINE VaccineWar,0.0,1.0
Q884184O, Great story Measles vaccine attacks cancer in landmark study url via by Browser,1.0,0.6666666666666666
5P4LF324,With my baby for her first set of vaccines Hope it does not become crazy today Sorry Sarai but it has to happen Love U though,1.0,1.0
GT0UJ8B6,So sick its pneumonia HN That measles RT Just came up w a sick Idea,0.0,0.6666666666666666
5F7YROUI, In Garner none of that was the case no felony officers cant claim fear for life no qual immunity IMO,0.0,1.0
T1ZWVXJW, You might want to check your childrens immunization records to check what shots theyve had,1.0,0.6666666666666666
BF7FGB5R,People who are against vaccinating their children baffle me So much misinformation Google sspe from measles Not vaccinating is dangerous,1.0,1.0
HD8D4JOD, She has a Son with Autism when born Allergies to food She needs to learn how Vaccines and Glyphosate interact,-1.0,0.6666666666666666
DKZ24EER,My first case of actually seeing measles Saw so many diseases I studied but rarely see in the states url,0.0,1.0
YK8X714L, Everything you want to know about measles gt url WHASheres a tip vaccinate your kids,1.0,1.0
0NS1X8YR,Vaccinate your child or get out of my office Dr Russell Saunders Pediatrician Makes sense to me url,1.0,1.0
GRQBWS1F, We need to get vaccinations the kids,1.0,1.0
WUGHXWVT,From a beloved author who loved children and lost a daughter to measles url It will break your heart and change no minds,1.0,0.6666666666666666
5VY29577,Moorpark College Warns Students Staff of Possible Measles Exposure url,0.0,1.0
KEMBC54J, mientras gane por margen de puntos Todo bien LigaMexas no mmr,0.0,1.0
BI2XZRLI,Understanding Thimerosal Mercury and Vaccine Safety url,0.0,1.0
WV99YWHR, please do some for health like provide vaccine ,1.0,1.0
0VDVL8YO, why isnt any wanting study my apparent HIVImmunity as determined by CDCEmoryNIH bo mo see YouTube HIVguy immune,0.0,1.0
04JF1OZF, Not true We have kids who have never had vaccine Study them,-1.0,0.6666666666666666
4FYFWPC5, Our daughters WILL someday be womenmaybe wives amp sexually active I chose my kid to have the vaccine for the eventual someday,1.0,0.6666666666666666
4F9ZQMF8,AMNews Why Did We Overlook a HIV Vaccine that Can Protect Newborns Decades ago scientists decided that a url,1.0,0.6666666666666666
47JG4EVY,HOLLA MOTHER EARTH FOR THIS LOVELY WEATHER amp PERFECT OPPURTUNITY TO DONATE TO amp IMMUNIZE SOME BEAUTIFUL CHILDREN,1.0,1.0
LMDZT4KF,Picking up immunization record for school Dr Graham Hall Pediatrician url,1.0,0.6666666666666666
HM2TSOJQ, RT Handwashing could save more lives worldwide than any vaccine according to a study by the World Health Organization,-1.0,0.6666666666666666
SFDDXQCC,Kids are immunized bags are packed car is lubed were headed out to Idaho BetterLateThanNever,1.0,0.6666666666666666
1IZMRNTO,State signs emergency order to allow pharmacists to give measlesmumps vaccine Licensed pharmacists can now url,0.0,0.6666666666666666
LQVFC4VN,gotta get my MMR amp Td shots tomorrow for school ,1.0,0.6666666666666666
6UI7CB3J,My mother is turning into a conspiracy theorist She wants me toGoogle microchips in vaccines She needs to stop reading snopes,1.0,0.6666666666666666
3O395CT0,SB Update In child protective services further providing for definitions for immunity from liability for url,0.0,1.0
HTUDIAB8, Measles cases have spiked in the last years url thats why you vaccinate,1.0,1.0
7LT83833,The risks of vaccines are really small The risk of measles are going deaf or dying actually ,1.0,1.0
RP1GEW4X,Jennifair by dannystylez and smoknfaces jennifair mmr photo by TimMogul url,0.0,1.0
9XOJ5JFS,Parents speak out against House bill that would limit vaccination exemptions in state In a committee hearing room url,0.0,1.0
JPXEX4V2,Sell guns in Walmart and dont vaccinate your kids against pertussis Good strategy to go extinct,1.0,1.0
Q7MDQ8I9, really this from a person who posts that vaccines are safe Prove that There should be a BUTNOT Instead U mislead ppl,-1.0,1.0
6TF26Y1G,Soaring through paradise when Im closing my eyes ImMrSoloDolo,0.0,1.0
888SUO81,Microchip amp Vaccinations Specials Sundays in July HoustonHumane Help your pets get home safe if url,1.0,0.6666666666666666
ARYFI56R, you realize vaccines have worked to eradicate disease for over yearsif not how do you explain smallpox,1.0,1.0
Y8PQ0BT7,So nervous The babys getting vaccines at Clinic Southwest url,1.0,0.6666666666666666
F0XWN4BZ, I am a proud parent of an autistic child who believes in vaccinations Thank you for your part vaccineswork responsibility,1.0,1.0
X1K62D3M,Vaccines dont cause autism,1.0,1.0
AH06ZS9J,What did i say Health experts hope to have millions of experimental doses of Ebola vaccines ready by url,0.0,0.6666666666666666
S0EH5YAT,Dixie and Junction rollover crash moments ago info via Saginaw County MSP and MMR responding,0.0,1.0
GW6O0IIK,Measles Outbreak To Vaccinate Or Not Vaccinate url,0.0,0.6666666666666666
3DLRK6OR,Chicagoarea measles cases put spotlight on day care centers url,0.0,1.0
IIT1RSJN, Heres my new ring tone Vaccinate Your Kids Mitch Benn url,1.0,1.0
GJFLLKZ8,California measles outbreak What you need to know Your grandma had it But suddenly measles is back on the West url,0.0,1.0
YKLSUOQ1,SB Update Public health requiring county health departments to offer immunizations to certain persons Ef url,1.0,0.6666666666666666
6NT3NDPY,I took a train tofrom Palatine IL today for an audition in CHI Thats right Palatine the city where all the kids with measles are,0.0,0.6666666666666666
E8YGINPJ, VaccineInduced Disease Epidemic Outbreaks url health capitalism at its worst,-1.0,0.6666666666666666
WM0DQOGU,In other news vaccines still dont cause autism,1.0,1.0
6U47J8CX, Im writing mine on this article against vaccinations of children Idk what Im doing ,-1.0,0.6666666666666666
DLE5S2LP,braindamagedukvictimsswinefluvaccinegetmillioncompensation url,0.0,0.6666666666666666
HS873E7E,Do they already have a cure for Measles,0.0,1.0
9KUXG4UK,Austrialia to deny benefits to families that dont vaccinate their kids url,-1.0,0.3333333333333333
WW8CW7YF,Just spoke with our ped to confirm my mth old has immunity to Measles bc he had part of vaccine Its people Vaccinate,1.0,1.0
IZ2GTE00,Why is a measles outbreak a surprise The flood of unvacinated illegals Obama invited to stay here absolutely guaranteed spread of disease,1.0,1.0
0OHD7LCP,Hey its your right to choose if you want your kids vaccinated but you have no rights over your own body if youre a woman AMERICA,0.0,1.0
UI8XOBTL, Unless U Leave The US Youll Not Need Smallpox Vaccine We Eliminated A Disease Think About That TotalEliminationOf Disease,1.0,0.6666666666666666
JO7MVZ4Y,Me oh Jenny McCarthy is here hide your children She might take away their vaccines Its funny because its true,1.0,1.0
MMZYH171,Honestly I wouldnt vaccinate my children either Thats what I pay the doctors for reasonstonotvaccinate,-1.0,1.0
4RY7SDE9,Fuck mmr duping with say is a pain but we win so ,0.0,1.0
VB6J390Y,Bitch I already got my measles shots allow it,1.0,0.6666666666666666
M24O8L7G, ik we are all going to get sick bc u dont vaccinate your child,1.0,1.0
WKPASG3Q,ELB Measles is Not a Mild Disease Measles Is Not A Mild Disease I had measles when I was eight years old In those days Massach,0.0,1.0
4EAF4EM7,This year I absolutely despise LJT because Ill be working at the closest bank to MMR and the fact that the Taylors bank w us ,0.0,1.0
JUQDRS57,Inside Edition just ran down Super Bowl threats Measles hope u got vaccinated and drones Drones Wtf,0.0,0.6666666666666666
0EPPCSFP,Daily Talker Should Flu Vaccines Be Mandatory Every child going to preschool or day care in New York City will url,0.0,0.6666666666666666
SWUXAOAN,Measles outbreak in Cache County spreads to four url via url,0.0,1.0
QSKNPHK7,The twice a week health ritual second immunizationfeeling better Arthritis amp Rheumatic Disease Specialties url,1.0,1.0
YZMDLGZ0,Lmfao Why do people argue with me about vaccines If your kids immune system can handle it VACCINATE YOUR KIDS Idk why this is so hard,1.0,1.0
4STVF83A,Kicking off this session studioflow stillworkingonit jennifair somage mmr brooklyn chicago url,0.0,1.0
VT2XSJ07,Repost with repostapp Shout that boy comin out of jersey MMR doin his url,0.0,1.0
6DKPF7FI,Measles outbreak casts spotlight on antivaccine movement url,1.0,0.6666666666666666
BXQVU52M,Immunity Smoothie Kefir fresh turmeric pineapple maca powder ground flaxseed and baby carrots url,0.0,0.6666666666666666
TKHVBLMT, oh shit people catching measles now How much can i buy one of yall for,0.0,1.0
VAWPDNJH,Vaccines are poison,-1.0,1.0
8386A82E,Measles Confirmed In Oakland County Adult First Michigan Case Of Michigan health officials have confirmed url,0.0,1.0
A2NWLZP0,Australia deals blow to the AntiVax movement stops welfare payments to those who refuse child Vaccinations url,1.0,1.0
7T36YO61, As measles rises doctors drop antivaccine parents Including Ms Jenny ihope,1.0,0.6666666666666666
FX38JP2I,BNV Bitch Nigga Virus BEWARE Outbreak in Southern Cali may spread quickly no vaccinations STAY SAFE ,0.0,0.6666666666666666
18KW2D3O,Sharks have the best immunity to diseases that are known to man and deadly diseases like cancer do not affect them at all,0.0,1.0
SON82D2D,Large measles outbreak traced to Disneyland is declared over California health authorities on Friday declared an url,0.0,1.0
GA6NQ604,Nevada health officials update legislators on measles outbreak url,0.0,0.6666666666666666
NI4B2XS6,These guys came into work today talking about MMR and I was like MY FRIEND WORKS THERE,0.0,1.0
2QTO6YDI, On average people who complain live longer Releasing this tension increases immunity and boosts their health silver lining,0.0,0.6666666666666666
P1XSU2YT,Texas Megachurch Scrutinized Following Measles Outbreak NEWARK AP The teachings of televangelist Kenneth url,0.0,1.0
DRPBBZC8, whats life without the risks,0.0,1.0
ZEYDWYOH, because they most likely are immune to measles via having contracted the disease,0.0,1.0
5951VMFY,The neighborhood Im walking through is so ITB that all the moms claim they dont vaccinate their kids to be trendy but they actually do,1.0,0.6666666666666666
SAO6IGOR,Measles Alert for Dulles Airport Travelers A passenger infected with measles traveled through Dulles url,0.0,0.6666666666666666
5EB4TLD3,PublicHealth Necessity RT The Disneyland measles outbreak will likely lead to tougher laws url,0.0,0.6666666666666666
FUF66AHV, average people who complain live longer Releasing this tension increases immunity and boosts their health,0.0,1.0
Q3OQN12V,vaccinated spreadN measles WHO Merck CDC confirm Precautionary principle NOT vaccine courts needed url via ,-1.0,0.6666666666666666
AIFANTSY,Do you Blogust I do Leave a comment Vaccinate a child in developing country Simple ,1.0,1.0
