tweet_id,safe_text,label,agreement,label name
KGWBCRA4,Multiple vaccines given simultaneously harmful single vaccines #CDCwhistleblower,-1.0,1.0,negative
VSZ55658,<> drama? Measles? Caterpillars? I give up. :-),0.0,0.6666666666666666,neutral
90OXYXVS,Andrew Wakefield charged crimes humanity. .. seriously! !,1.0,0.6666666666666666,positive
XPBFJJBT,<> <> <> parents would longer able rely herd immunity protected children.,1.0,1.0,positive
L4WBL24C,<> I HAVE 400MIL NOW IF ANYONR IS INTERESTED INBUYING COINS HMU..LEGIT MMR PRO STATUS PLAYER WITH LOTS OF CRED,0.0,1.0,neutral
HD8D4JOD,"<> <> She Son Autism, born? Allergies food? She needs learn Vaccines Glyphosate interact!",-1.0,0.6666666666666666,negative
18UJ4846,Measles issue. Vaccinate kids. Employers healthcare &amp; childcare? Require proof ALL staff. <>,1.0,1.0,positive
T0GEB28Y,"Paul Erwin, TN Dept Health, says Cuban students cannot understand US could measles outbreak! <> <>",0.0,0.6666666666666666,neutral
5NF2APKS,"""<> BREAKING: 75% children receiving vaccines town dead hospitalized: <> <>",-1.0,1.0,negative
2SQMPYEB,"A true giant PIDS - Dr Sam Katz, one measles vaccine creators, providing insights measles. #stjudepids <>",1.0,0.6666666666666666,positive
Q2O0LLKU,"Where's NHS need them? ""<> Measles outbreak: 5,000 children remain risk Swansea area <> #MMR""",1.0,1.0,positive
AABZOQJP,Still oppose vaccine? “<> #Measles outbreak: The epidemic isn’t near; it’s already <> #Pakistan”,1.0,0.6666666666666666,positive
RJQF2FBS,"It takes special kind piece shit vaccinate child reason, especially religious reasons.",1.0,1.0,positive
MDE7INXJ,New Jersey school offer workers hepatitis A vaccine: Teachers employees Passaic High School being… <>,1.0,0.6666666666666666,positive
KY1XP5DP,"Meet Mogul Kina Kina's Lounge, new tables chairs arrived. #Brooklyn @ MMR Kina Lounge <>",0.0,1.0,neutral
V6O72BPW,I lose brain cells I read anti vaccine arguments,1.0,1.0,positive
W800D144,"If vaccinate children preventable diseases, whatever reason, danger us all. <> #Fail",1.0,1.0,positive
SALMDKV1,Early childhood Education education vaccine #InvestEarly,0.0,0.6666666666666666,neutral
E5ZBIYS6,Ummm get kids vaccinated. Outbreaks measles shit,1.0,0.6666666666666666,positive
YG21GEC3,measles going around Disneyland ..,0.0,1.0,neutral
AC1VMGGA,"<> <> no, ppl right exposed Measles well",0.0,0.6666666666666666,neutral
30308UMI,Measles new Ebola ... Wait ! What's Ebola ? Oh yea pandemic never happened... Chill people,0.0,0.6666666666666666,neutral
VPNURL09,Lesson learned vaccinate kids!!!! #mumps,1.0,0.6666666666666666,positive
3ECBC0T5,Shut fuck I'll turn car around take Disneyland get measles.,0.0,1.0,neutral
6OM04K9S,people believe vaccinating kids live Mercury,1.0,1.0,positive
59IUX74F,"<> definition stupidity, try something .... Wait Measles would billions times around world terrible results 😱",0.0,0.6666666666666666,neutral
YTBXQYNX,<> Have seen research supports measles vaccine cure form blood cancer? Up alley.,1.0,1.0,positive
ERHU7NDJ,North Texas County Investigating 2 Cases Of Measles: TARRANT COUNTY (<> – The disease more... <>,0.0,1.0,neutral
25X23TT5,Arizona monitoring hundreds measles linked Disneyland via <>,0.0,1.0,neutral
5BAB51KU,"#Flu hitting us hard #NewYork #vaccination less effective would want, still taken! #health #FluShot #influenza",1.0,1.0,positive
RY2YF9LR,Manheim PA today. Low mileage cars trucks ceiling. High mileage late model cars bids many 1000's behind MMR,0.0,0.6666666666666666,neutral
04ADSR24,Still Pediatrician...I got 3 vaccines... And lollipop lol Im child,1.0,1.0,positive
MNS2TYA8,"<> best physician vaccine info CDC, AAP Redbook, ACIP , Childrens (CHOP) Vaccine Info Center- #evidenced #based #peer #reviewed",0.0,0.6666666666666666,neutral
TZ1QG2YI,"So inspiring RT <> Your weekly cynicism vaccine: ""Pakistani girls defy Taliban school bombings"" <>",0.0,1.0,neutral
YAF1EZJ2,<> illegal refuse vaccines. 2) It debunked several times ZERO link vaccines Autism.,1.0,0.6666666666666666,positive
BAEF6C2G,Buncombe parents seven times likely say kids’ vaccines religious reasons <> via <>,-1.0,0.3333333333333333,negative
OCPTHZMF,People use science attribute autism vaccines yet dismiss science disproves that....i hate people sometimes. Not ms upton,1.0,0.6666666666666666,positive
NI5D08FU,#APhA2014 operation immunization winner University Tennessee Health Science Center,1.0,0.6666666666666666,positive
DU9YWAET,"Today I learned nbr 1,2&amp;3 causes death illness many South American countries. #traveldoctorvisit #immunized",1.0,0.6666666666666666,positive
AGQE1DO9,LOL pure gold. Vaccinate children!!! <>,1.0,1.0,positive
XWD2323R,Autism Scandals Vaccines <>,-1.0,0.3333333333333333,negative
3ZJA38P0,"Autism Speaks w/credibility, scientific evidence links vaccine autism. Measles dangerous vaccinations work.",1.0,1.0,positive
20YROPBZ,<> <> #Measles serious take risks. Good info story get vaccinated NY area. Bravo!,1.0,0.6666666666666666,positive
6PN67O1H,"The poorest, vulnerable children need #immunization the… <>",1.0,0.6666666666666666,positive
54NSXY4J,"Never boring day, two days school sent abundance emails measles.… <>",0.0,1.0,neutral
M4H67G1X,Shy-Rizzy❗️™ #MMR @ Palace Gentleman Club <>,0.0,1.0,neutral
9MBPKCL1,"<> <> <> <> endanger kid, others vaccinated medical reasons",1.0,1.0,positive
P9E3XE9N,Stuffing brain 3 chapters worth immunity responses infection. #procrastinationgamesostrong,0.0,1.0,neutral
JELNT4EN,Vaccinating Kids A Topic At San Diego Pediatricians Meeting: Unvaccinated children one topics this… <>,0.0,1.0,neutral
1UK0SGN2,When people learn vaccines cause autism? Because study done 10 yrs ago proven wrong 2 yrs later,1.0,1.0,positive
0O1B3N8U,<> He cant handle measles let alne Ebola.NJ almost last n job creation Christie would CATASTROPHIC MISTAKE 4THIS NATION,0.0,1.0,neutral
F6MJNX8A,"Senior pinning pictures tomorrow, naturally face looks like I measles. Their photoshop better point 👍",0.0,1.0,neutral
1H2GPWIS,<> measles smh like modern day leprosy,0.0,1.0,neutral
75OWTOON,S/O <> showing love sharing videos! #MMR,0.0,1.0,neutral
B1ED226R,"“<> On average, people complain live longer. Releasing tension increases immunity &amp; boosts health.”<> Me &amp; you.",0.0,1.0,neutral
SG29HSKG,"Running late. Had make kids look good pics. Too bad I 2 audits office today, lab vaccine",0.0,1.0,neutral
OWXVBRP6,Health Officials Investigating More Than A Dozen Measles Cases In Knox County: Knox County dealing with... <>,0.0,1.0,neutral
SKVIDGYP,Happy MLK Eve...We Are Open Til 2:30 Bring It <> #mmr #mlk #washingtondc #dupontcircle… <>,0.0,1.0,neutral
NBU6HNFM,<> <> <> <> “<> <> Measles threat”,0.0,0.6666666666666666,neutral
J86I8U4D,"Immunization Information System (IIS) Epidemiologist - Wisconsin Department Health Services - Madison, WI: T... <>",0.0,1.0,neutral
S9INRET4,"The called IRS ""scandal"" charade..granting immunity Lerner would allow speak sure hell want that! 👎",0.0,0.6666666666666666,neutral
8PSYKXTF,“<> Nine visitors <> infected measles: <> <> It's happiest place!,0.0,1.0,neutral
YBM5BCJ2,The guy said vaccines cause autism got medical license revoked 😂,1.0,1.0,positive
7WN5JLSR,Gilroy Costco Says Shoppers May Have Been Exposed Measles: An employee Costco Gilroy said Sunday that… <>,0.0,1.0,neutral
LL3PGAMU,Your flu shot may useless — health officials say flu vaccine isn’t working well expected: You may be… <>,0.0,1.0,neutral
OQ1JEX8C,Does Breastfeeding Protect My Baby From Measles? <> #US <>,0.0,1.0,neutral
FQZBWUDD,"<> without doubt, pesticides way worse. Believing selective breeding causes autism ignorant vaccines causing it.",1.0,0.6666666666666666,positive
0JTP29C0,"""Maci, kids... Get fucking immunized."" -- words wisdom mother #MeaslesProbs",1.0,1.0,positive
3ZG47PDV,Hanging <> MMR! @ Dooney's Pub &amp; Restaurant <>,0.0,1.0,neutral
075AT4LB,"Study 95,000 kids finds link MMR vaccine autism <>",1.0,0.6666666666666666,positive
4OITSN2I,Things get hard around time year #allergyseason #children #SickKids I believe developing immunities that's powerful,0.0,1.0,neutral
JQDLIV6K,"I love #measles least intimidating name, still fuck shit up.",0.0,0.6666666666666666,neutral
Z2WRFA6A,"“<> average, people complain live longer Releasing tension increases immunity boosts health.” I'll live 5ever",0.0,1.0,neutral
X7L348UJ,<> MD name speaking ignorance vaccinate kids!,1.0,1.0,positive
N228NGVS,Theire I read diseases #syria I hope #Assad nightmare end soon ..#Polio #TB #Measles #Lieshmanisis &amp; many,0.0,1.0,neutral
0K69DYUT,.<> Because illegal immigrants spreading disease. The USA measles wiped influx illegals.,0.0,1.0,neutral
SFS3MX8S,Measles outbreak underscores need continued vigilance health care settings <>,0.0,0.6666666666666666,neutral
IOBAD6DQ,"LA Co health dept update us measles outbreak later morning, 93 cases CA, possible vaccine legislation <>",0.0,0.6666666666666666,neutral
PJR65DFY,<> HPV vaccine info. Parents shd decide best 2 get children vaccinated. <>,-1.0,0.3333333333333333,negative
CKJJ604N,Health officials: Girl bitten rabid bat Spokane County: A young girl receiving rabies vaccines she… <>,0.0,0.6666666666666666,neutral
7F0M0THI,"An ""HPV vaccine causes retardation"" level gaffe: “Santorum: No One Has Ever Died Because They Didn't Have Health Care <>",-1.0,0.3333333333333333,negative
UW0BXIRO,“<> 1) Marin County school board sides young leukemia patient vaccinations <> #GateBreakers”,0.0,0.6666666666666666,neutral
MVVW7PA4,There Mercury vaccines. Not pointing article journalistic malfeasance socially irresponsible <>,1.0,1.0,positive
G988R1SS,"It's cuz @ time 1970's law passed 4all school age kids,prego women,n infants 2b mandatory vaccines,coincidence? Nope!!!!",-1.0,0.3333333333333333,negative
WEP0QK9O,Honestly feel like I cough campus everyone think I measles damn outbreak,0.0,1.0,neutral
37FHPXFS,Comment #Blogust post <> donate vaccine child need. Join us! <>,1.0,1.0,positive
6IWQMGQY,"A safe, decent affordable home like vaccine. Dr. Megan Sandel <> <> <>",0.0,1.0,neutral
48WW06C8,Health officials stress importance vaccinations measles <>,1.0,0.6666666666666666,positive
WLVH34BD,"Must watch: Vaccines cause #autism, plus study behind #vaccine-autism panic authenticated fraud. <>",1.0,1.0,positive
AGUHDEUY,California Legislature passes strict school vaccine bill: California lawmakers Monday sent governor a… <>,0.0,0.6666666666666666,neutral
9ANKKOLI,More Evidence That HPV Vaccine Might Lower Cervical Cancer Risk <>,1.0,1.0,positive
9K1YQ4X4,WOW MY GRANDMA JUST TOLD ME IT LOOKS LIKE I HAVE THE MEASLES,0.0,1.0,neutral
2LS32939,Believing vaccination bad causes autism thing saying evolution climate change exist,1.0,0.6666666666666666,positive
48NGIEK4,"Unlike Jenny McCarthy, doctor --&gt; ""<> Vaccines safe! <>",1.0,1.0,positive
UE8CLK0L,“<> University study: Flu vaccine effectiveness claims wildly exaggerated: <> <>,-1.0,1.0,negative
8DBRP38O,<> all. Just mom 3 fully vaccinated children..,1.0,1.0,positive
I8A3IZ9M,<> they're sold Sayreville I guess announced they're playing mmr-b-q,0.0,1.0,neutral
42LB3LQY,Measles syndrome around Indy. These cells severe #inwx <>,0.0,1.0,neutral
QYVSME2U,"Type 1 diabetes ""reverse vaccine""? That disease really want associated Paula Deen anymore",0.0,0.6666666666666666,neutral
8XXUSZ13,"Bachmann criticizes Perry child vaccinations, accuses embracing 'crony capitalism <> via <>",0.0,1.0,neutral
INMJTXY3,"((ELB)) I Would Vaccinate Autistic Son Again: I Would Vaccinate Autistic Son Again Shahriar Afshar February 9, 2015 I remem...",1.0,1.0,positive
DMNUNNBO,😎 x cool I still want MMR sweatsuit 😂👌,0.0,1.0,neutral
BDRR4L14,The Hype Is Real madhatterdc #mmr #partypeople #edm #nightlife #clubbing #alexk <> <>,0.0,1.0,neutral
JTEMSEJ0,People think juice cleanse keep healthy probably people think vaccinations cause autism,1.0,1.0,positive
XJUNIZDY,<> sounds like measles chicken pox,0.0,1.0,neutral
R4THWP3F,Austin Regional Clinic refuse unvaccinated children new patients: Responding recent measles outbreak in… <>,0.0,0.6666666666666666,neutral
AQ1628V7,"FOR ALL THAT IT'S WORTH, I pro-science pro-vaccination. I believe Easter Bunny conspiracy theories.",1.0,1.0,positive
CFWPBHRP,DisneyLand overrun w/ measles outbreak b cuz parents feel kids need 2 b vaccinated ppl ur kids make sick 😡,1.0,1.0,positive
02BRQ370,Shame choose vaccinate kid(s) bs article read Facebook.,1.0,0.6666666666666666,positive
Q9FD25IP,TBT madhatterdc #mmr #marriedwithchildren #al #peg #bud #kelly #buck #Jefferson #marcy #Nomam #top40… <>,0.0,1.0,neutral
E2Z2MB9J,"<> <> You said dudes! Vaccines created prevent diseases, cause them. I get flu shot every year",1.0,1.0,positive
TI5RSWBA,"New Choices For Seasonal Flu Vaccines: WebMD Health NewsBy Brenda Goodman, MAReviewed Michael W. Smith,... <>",0.0,0.6666666666666666,neutral
PKH5INX4,<> disease 60% mortality rate treatments vaccine US yet...until now. It's destroying Africa,-1.0,0.3333333333333333,negative
7U2CDDF8,@ day party turned V.I.P shit #RRR #MMR #SRT10MG @ EpiCentre <>,0.0,1.0,neutral
D2RU75UE,There immunity built group ladies talking guy problems. Please bring back germy kids.,0.0,1.0,neutral
1EVVXZ0O,"Acknowledge fears. If u start w/ heart &amp; w/ head, Drs may better results getting parents #vaccinate <> #vaccineswork",1.0,1.0,positive
STK5U760,Vaccines furry child. (@ Broadway Veterinary Hospital) <>,1.0,1.0,positive
KNBI57AP,“<> US govt continues pay new vaccine injuries/deaths every week <> #vaxfax” #RobSchneider,-1.0,0.6666666666666666,negative
AFK6GS1U,<> More ppl risk measles unvaccinated kids Ebola. We look far population control.,1.0,1.0,positive
9SCBVTZP,1$Mug Noche <> #mmr #mixmasterrod #dcdj #mmr @ Mad Hatter <>,0.0,1.0,neutral
Y46APGEC,Empty Disneyland. On Friday?! Thank measles 🙌,0.0,1.0,neutral
RYZPTRZ3,"Also worth intelligence points! ""<> Enthusiasm, like measles, mumps, common cold, highly contagious Emory Ward #quote”",0.0,1.0,neutral
Q2PN68OW,"Don't want vaccinate kids, fine. Just bring little plague rats #Disneyland, asshats.",1.0,1.0,positive
GLCYSO8P,I hope <> gets measles vaccine venturing Ohio.,0.0,1.0,neutral
HKGU4RSG,THIS SATURDAY DEC12 MMR RETURN!! <> mmr_kamillion <> <>,0.0,1.0,neutral
KBS22V6Q,Vaccinate damn kids fucking them. Period.,1.0,1.0,positive
YSMNQACP,Good advice parents concerned infants current measles situation <>,1.0,0.6666666666666666,positive
GA15NU91,NANNY STATE ALERT: Sen. Richard Pan introduce legislation would prohibit parents opting vaccinating kids <>,0.0,0.6666666666666666,neutral
MA904MD4,"Arizona kids risk parents opt vaccines: The trend worries public-health officials, emphasize the... <>",0.0,0.6666666666666666,neutral
V072BBSB,"Health department offers back-to-school immunizations, physicals: The Florida Department Health Duval County… <>",1.0,0.6666666666666666,positive
AF10Z6Y8,MT <> CDC: 102 new measles cases 14 states. Get #vaccinesqs answered #OutFront 7pE <> <>,1.0,0.6666666666666666,positive
RDR3CQ9Z,#mmr7thyranniversary 4/26 @ 4Sixty6 @ MMR 4 LiFe <>,0.0,1.0,neutral
PZC94KD5,UGH VACCINATE YOUR CHILDREN UGH SERIOUSLY DO IT VACCINATE YOUR KIDS,1.0,1.0,positive
EIPE1IFE,"<> know MGK &amp; MMR building, I'm RRF student MMR I'm studio twice week",0.0,1.0,neutral
DH1H8BTZ,“<> Should measles vaccine mandatory? <> Absolutely! I suffer someones bad decisions.,1.0,1.0,positive
YYXYFIVJ,#AP10things know Friday: Greek voters prepare referendum; US records 1st measles death 12 years: <> (via <>,0.0,1.0,neutral
3UEW5BNP,Marin County School District Hears First Grader’s Plea To Ban Personal Exemption Belief For Measles Vaccine: A… <>,0.0,0.6666666666666666,neutral
0U71H5Y2,<> Not sure want label measles vaccine TOXIN!!! #woefullymisinformed,1.0,0.6666666666666666,positive
GQ4FXL1A,"Vaccine Critics Turn Defensive Over Measles , via <> #vaccinessavelives <>",1.0,1.0,positive
XS28EO7L,"Important hesitant parents ""<> JAMA Pediatrics | Delaying Vaccination Is Not Safer Choice <>",1.0,1.0,positive
V8PYLR1P,((ELB)) Measles hit roads USA again: Measles making strong wave attack throughout region. The number o...,0.0,1.0,neutral
OI7TM3RX,I can't believe people listen pastors MEASLES (kill poor little babies choice) Get vaccinated!!,1.0,1.0,positive
1AI0N43L,<> I know I've got like typhoid fever measles mumps maybe case black plague. I'm illest.,0.0,1.0,neutral
XDF4EOZ9,<> Malachi get it...i suspect carrier...babies weird immunities. Eli almost better,0.0,1.0,neutral
SRVZPJ9T,"Holy crap, I idea RT <> My #measles shot scar childhood. Do still need it? <>",0.0,1.0,neutral
25GX56ZH,10 outrageous (but true) facts vaccines CDC &amp; vaccine industry want know <> #UniteBlue #Santo71315,-1.0,0.6666666666666666,negative
FBG5OQZ2,#Jennifair #MMR #MogulMediaLLC 100 plus songs cataloged. It's time. #MogulWins <>,0.0,1.0,neutral
5S9QXBJ2,Health News: The vaccine cervical cancer may also help men Read <>,1.0,0.6666666666666666,positive
644FYRT7,Outbreak Ohio adds 18-year high measles cases U.S.: (CNN) — Sixty-eight counting.An outbreak of... <>,0.0,0.6666666666666666,neutral
DPQDD3FZ,Via <> Australia To Stop Payments To Families Who Refuse Child Vaccinations <>,0.0,0.6666666666666666,neutral
UP20P359,There vaccine almost everything… Is one Barack Obama? If tell Obamacare; that's poison.,0.0,1.0,neutral
3M04F4GY,"""BREAKING: Measles confirmed 2 children Palatine, 3 others awaiting test results <> <> fam",1.0,0.6666666666666666,positive
CTC3H31O,.<> And measles DEFINITELY NOT A JOKE! It's potentially deadly disease long term sequelae survivors. <>,1.0,1.0,positive
VCAQ7YC4,<> compare vaccinating dog kids...,0.0,1.0,neutral
5KRENYTF,"Measles red, bottoms blue, loading <> now, reading <> too. #gayvday #singleandgay #hellomr #vdaygay",0.0,0.6666666666666666,neutral
7BZUI1Y1,<> medical school u go to? They r feverishessly looking vaccine ebola could spread here. What's ur remedy?,0.0,0.6666666666666666,neutral
I2O9RVUV,"Actress Jenny McCarthy: #vaccinate kids, ""absolutely loves"" Botox injections. #disconnect",1.0,1.0,positive
GKQN63X9,Disney-Linked Measles Cases Now 19: The Long Beach patient visited following locations Long Beac... <> #Chino,0.0,1.0,neutral
X5M87YT7,Gov. Jerry Brown Signs Strict School Vaccine Legislation: The bill strikes California's personal belief exemption… <>,0.0,0.6666666666666666,neutral
31OBYBEP,“<> CDC: Flu vaccine less effective expected: <> No kidding. And children's nose spray 😳😁 <>,0.0,0.6666666666666666,neutral
UZA89HUW,I going SCREAM~~STUPIDFox News: Ebola entering U.S. via Muslim terror babies Obama spent vaccine research $$$ golf...,0.0,0.6666666666666666,neutral
6XVF5J6U,Seeing major increase health startups #ycdemoday. This entrepreneur working synthetic HIV vaccine. <>,0.0,0.6666666666666666,neutral
6EP73PSR,"""Sharks best immunity diseases known man deadly diseases like cancer affect all.” #Sharks 🌊☀",0.0,1.0,neutral
FZ45K3H5,#TheRegistrationSocial Jan 12-14 / 5-8pm The Baltimore Gallery... ☑Download MMR 103.1 from… <>,0.0,1.0,neutral
WLISM3K7,"<> <> <> The diffusion responsibility that... Well, measles ain’t glitter.",0.0,0.6666666666666666,neutral
Q23PJ4N3,"SCITECH: After meningitis confirmation, Yale Health provide vaccine, via <> | <>",0.0,1.0,neutral
FKBZ0B4H,"4/30- 7-10 North Atlantic right #whales. One breaching! Finback #whale. Humpbacks Nile, Measles, Evolution feeding w/ great tail shots!",0.0,1.0,neutral
NU34X53V,"<> Its PROVEN GMO foods cause CANCER, AUTISM, etc yet made vaccines GMOs?! America's going straight Hell",-1.0,1.0,negative
14FKBDJI,Associated Press Vaccine spray may work swine flu kids <>,0.0,0.6666666666666666,neutral
A1UFQVBY,"""<> Un-vaccinated Children May Not Be Welcome Maricopa County Schools <> <>",1.0,0.6666666666666666,positive
N00KHS78,RT: Action vaccine procrastination. Gratitude antidote fear! #leadership,0.0,1.0,neutral
3R6VQRLX,"I call anti-vaccinators, 9/11 truthers, Jahar fans, Hamas apologists, Westboro bandwagon jumpers like <>",-1.0,0.3333333333333333,negative
XQQKUEOX,"Measles Outbreak Grows To 95 Cases, 10 Cases In Bay Area <>",0.0,1.0,neutral
XG97L9U2,<> <> we're asking #parentalrights #vaccine exemption taken away. Please #VetoSB277 <>,-1.0,0.6666666666666666,negative
XQOQ1HYU,<> Still correlation MMR vaccine &amp; autism <>,1.0,1.0,positive
KKLNXCKJ,"Vaccination kids. Adult recommendations here, courtesy <> : <> #wellness #healthyliving",1.0,1.0,positive
S968WLZ2,Skulls &amp; Stuff #mmr #dj #dc #livemixing #serato #dupontcircle #madhatterdc #music #rod #photoshop… <>,0.0,1.0,neutral
PGTS5K6H,"Parents opting immunizing kids: Protecting child brainer, parents debate. <>",1.0,1.0,positive
ULTQFNX3,All shot up: Tdap flu vaccines. Woo hoo! (@ Meadowbrook center health) <>,1.0,1.0,positive
DGSFGFWI,I'm terrified germs begin w/&amp;worrying Ebola catching measles now...omg!! Every time I sneeze I worry..lol,0.0,1.0,neutral
E1S0P15A,Five children age one attend suburban Chicago daycare diagnosed measles: Health officials say… <>,0.0,1.0,neutral
IH45M0NU,"Tarrant County Obtains 1,000 More Flu Vaccines: Tarrant County Public Health said Tuesday distributing... <>",0.0,0.6666666666666666,neutral
MMHWHA13,Do think cooties still kids think need update Circle-Circle-Dot-Dot vaccine?,0.0,1.0,neutral
65MGD5ZH,"""Teamwork makes dream work"" #MMR #SoMage #Smoknfaces #TVMG #onelmedianow #EvySings… <>",0.0,1.0,neutral
9RGCJO28,"<> ""Not us drive tank storm beach, way help. ..vaccinate children!"" #StrongAndBrave",1.0,1.0,positive
B8XBQQFU,"RT ""<> On average, people complain live longer -- Releasing tension increases immunity boosts health.""",0.0,1.0,neutral
Y13ATF9J,Ok people yes/no children vaccinated?,0.0,1.0,neutral
JUPKP8XN,White House: Science indicates parents vaccinate kids <>,1.0,1.0,positive
A6OU904K,If went Superbowl go doctors ASAP A outbreak measles already 2 cases found,0.0,1.0,neutral
OBGK6RJN,The risk apparently higher #MMR #gravel @ Crystal Spring <>,0.0,1.0,neutral
HV8DOPYU,"Even vaccines cause autism, fuck what? What kind shitty parent reject kid disability?",1.0,1.0,positive
MQ2WFX0W,Carlsbad High film project immunizations: Carlsbad High School students produce film controversial… <>,0.0,1.0,neutral
TNQM9DFC,....You Already Know...<> #mmr #mixmasterrod #live #dj #dc #skulls #follow #photobomb #epic… <>,0.0,1.0,neutral
H45MRVXV,"#LH4Mi #Michigan used dead last, no. 50, vaccinations, among states. Now 20s",1.0,0.6666666666666666,positive
I8I4AKTO,<> rare measles... Didn't u get vaccine U baby?,0.0,0.6666666666666666,neutral
EU7VG481,"New <> X <> ""Come Over"" #ManyMenRecords #MMR #NothingButHits 🔥🔥🔥🔥 Link in… <>",0.0,1.0,neutral
GOIUO04J,#FF Follow one favorite local bands <> also saxophonist/my coworker <> they'll playing MMR bbq #kcco,0.0,1.0,neutral
R0RVX0CP,"WHO: 1000s Ebola Vaccine Doses Coming Months: DAKAR, Senegal (AP) -- The World Health Organization says there… <>",1.0,0.6666666666666666,positive
Y7P2ALDN,The price anti-vaxxers “<> Health officials scurry contain measles outbreak began Disneyland <>,1.0,1.0,positive
9OGZZM82,2 Hamilton County schools bar kids without Indiana measles vaccinations -Indianapolis Star <> #Durbin #Noblesville #IN,0.0,1.0,neutral
M402H39C,Measles 'ham. #TraderJoesHippies Protect herd! <>,1.0,0.6666666666666666,positive
W8OVLVRX,Pop goes measles #Adorableillnesses <>,0.0,1.0,neutral
OEFJ0JEJ,"""<> average, people complain live longer--Releasing tension increases immunity boosts health.""<>",0.0,1.0,neutral
S6P1U76J,AM-News : Child immunization clinic Tuesday Windham: A childhood immunization clinic free HIV testing have... <>,1.0,0.6666666666666666,positive
F9PJSV9Z,"19 Measles Cases, 1 In Colorado, Reported With Ties To Disney Parks: Nineteen people three states, including… <>",0.0,1.0,neutral
1ZYE9W2C,<> I think I measles 😳😳😳😂😭😭😭😭 I'm coughing fuckin life away lol,0.0,1.0,neutral
AE67TGUO,SMDH. RT <> This measles shot. <> Your small pox vax scar pattern typical among African Americans.,0.0,0.6666666666666666,neutral
TP6C3PI2,<> <> raise hand measles kid,0.0,1.0,neutral
X9X8UZSD,Texas Republican Calls For Limiting Vaccine Exemptions <>,0.0,0.6666666666666666,neutral
2BDS0MHH,Thurston County offers free back-to-school immunization clinics <> Most read neighbors #Beachcrest #Olympia,1.0,0.6666666666666666,positive
IOQF5U8D,"I'm saying give vaccines, I saying give small doses long period time - one massive dose child.",-1.0,0.3333333333333333,negative
JIDZB95R,friends daughter got mumps non vaccinated child poquoson. scary.,1.0,0.6666666666666666,positive
LHS9ZEZA,Benefits music: - Stress relief - Boost immunity - Reduce heart disease - Enhances emotional strength - Boost self esteem,0.0,1.0,neutral
HM43XJI8,<> what!!?!?! I thought kids get vaccine that!?,0.0,0.6666666666666666,neutral
ACCWOW1D,I know I like two followers but... Vaccinate children dammit! I'm sick crap.,1.0,1.0,positive
MEJ7X4QK,It makes angry parents refuse vaccinate children diseases,1.0,1.0,positive
GBWKYZPL,Warning Hoosiers person measles travels airport: INDIANAPOLIS — Hundreds Hoosiers were... <>,0.0,1.0,neutral
LSA03396,With shitty comics I hang #measles least concerns use mic!!,0.0,1.0,neutral
PW6JO8U0,"Measles fans dishing Thanksgiving, y'all gone take roast session 😂",0.0,1.0,neutral
NU45PM4A,"State, Waiting Feds, Providing Vaccines Child Detainees: In light recent surge undocumented... <>",0.0,1.0,neutral
0VO1U7L6,<> <> <> Inform urself. Vaccines r cause diseases. Get facts pseudoscience.,1.0,0.6666666666666666,positive
2Q49ZLUK,"Measles child killer. But survive, common complication deafness. Better primary healthcare #SaveAll kids.",0.0,0.6666666666666666,neutral
Q0J7C1KO,"Media Sweetheart Paul Offit’s Vaccine Lies Deconstructed: Mind-Blowing Interview, Dr. Suzanne Humphries <> via <>",0.0,0.6666666666666666,neutral
KQJ9VHZV,My Mr. Right [ MMR ] ☺,0.0,1.0,neutral
VXK835R0,"“<> HPV Vaccine Doesn't Raise Risk Of Blood Clots, Study Finds <> AND prevents CANCERS!",1.0,1.0,positive
RZXDHC3F,"<> #THEMEASLES. I I think 3 day measles child, I concernedI 56 yrs old .",0.0,1.0,neutral
Y2FH4WNM,"“<> On average, people complain live longer. Releasing tension increases immunity boosts health.” 💁reason",0.0,1.0,neutral
M9NCLUJ0,"<> aw thanks man, soon we'll get inoculations! MMR!",0.0,0.6666666666666666,neutral
CIJKWMZ4,“ALERT: 14 infants quarantine child Santa Monica day care contracts measles. (<> <> ?!?,0.0,1.0,neutral
0PA7DKVM,"Yes, I think MMR jabs last 3 years &amp; I'm certain bc lost records &amp; get redone 4 greencrd",0.0,0.6666666666666666,neutral
L9O3619K,Make sure cop <> #MoneyAndViolenceMixtape right now!!!!!! #ManyMenRecords #MMR… <>,0.0,1.0,neutral
VD31CK4H,About 51 people California measles outbreak traced back Disneyland. <>,0.0,1.0,neutral
LQVFC4VN,gotta get MMR &amp; Td shots tomorrow school 🙈😩,1.0,0.6666666666666666,positive
YKLSUOQ1,SB1911 [Update] Public health; requiring county health departments offer immunizations certain persons. Ef... <>,1.0,0.6666666666666666,positive
VUC4YG82,<> <> <> vaccinate kids leave alone.,-1.0,1.0,negative
TZHQA0ZG,"By expanding access vaccines, save child's life every 20secs! #vaccineswork <> <> #Champion",1.0,1.0,positive
J5HDYFFV,"Meningitis Vaccine Required For 6th, 12th Graders Returning To School: Pens, pencils, new clothes newly… <>",0.0,1.0,neutral
GX3ZW1EG,OPINION: Editorial: Vaccination remains best defense vs. measles virus <> #ColumbusIN,1.0,0.6666666666666666,positive
N149N3U0,There Amish missionaries? MT<> How Amish missionary started large measles outbreak 2014 <>,0.0,0.6666666666666666,neutral
